   0.375564, -0.00179633,    0.200013
   0.411654,   0.0136186,    0.200016
   0.437064, 0.000489948,    0.199998
   0.365057,  -0.0102123,    0.199999
   0.375203,  -0.0383869,    0.199973
   0.392909, -0.00725617,           1
    0.756238, -0.000758868,     0.200013
    0.806886,    0.0162871,     0.200051
    0.824669,    0.0322275,     0.200007
    0.790384,   -0.0208565,     0.200033
    0.777346,   -0.0536243,     0.199895
    0.791107,    -0.005339,            1
   1.17123,  0.0449319,   0.200005
   1.22656,  0.0346162,   0.200088
   1.25271, 0.00691619,        0.2
   1.18571,  0.0131812,   0.200104
   1.16994, -0.0561443,   0.199803
   1.20124, 0.00871592,          1
   1.56414,  0.0621129,   0.199965
   1.62705,  0.0298198,   0.200286
   1.64899,  0.0166068,   0.200153
   1.56779,  0.0226362,   0.200305
   1.54615, -0.0754272,   0.199291
   1.59087,   0.011219,          1
     1.94354,     0.064186,     0.199776
     2.04675, 9.25081e-005,     0.200584
     2.06853,   0.00853704,     0.200271
     1.96592,  -0.00193783,     0.200637
     1.96451,   -0.0908818,     0.198733
     1.99793,  -0.00389889,            1
    2.32313,   0.0568579,    0.199626
    2.42501, -0.00272286,    0.201269
    2.48354,  -0.0304968,    0.200331
    2.35102,  -0.0269987,    0.201227
    2.36129,   -0.110532,    0.197548
    2.38892,  -0.0225754,           1
   2.73381,  0.0768141,    0.19932
   2.84299, -0.0129912,   0.201984
    2.8722, -0.0576364,   0.200353
    2.7639, -0.0421195,   0.201888
   2.74356,   -0.10225,   0.196455
   2.79158,  -0.027452,          1
     3.1289,   0.0845014,    0.199003
    3.26927, 0.000143827,    0.202935
    3.26194,  -0.0794906,    0.200492
    3.14572,  -0.0352955,    0.202894
    3.14393,   -0.118933,    0.194676
     3.1904,  -0.0294065,           1
    3.47134,    0.113882,    0.199003
    3.66854, -0.00172526,    0.202935
    3.64891,  -0.0870601,    0.200492
    3.53377,  -0.0132951,    0.202894
    3.55587,   -0.140618,    0.194676
    3.57608,  -0.0252145,           1
    3.87455,   0.0926208,    0.199003
    4.07598,  -0.0234155,    0.202935
    4.09681,   -0.112171,    0.200492
    3.95275, -0.00675714,    0.202894
    3.95616,   -0.149329,    0.194676
    3.99174,  -0.0392511,           1
      4.26538,      0.108095,      0.199003
       4.4847,    -0.0150491,      0.202935
      4.47538,    -0.0762763,      0.200492
      4.35704, -6.97649e-005,      0.202894
      4.32175,     -0.121909,      0.194676
      4.38156,    -0.0205824,             1
   4.69264,   0.119159,   0.195428
    4.8949, -0.0259577,   0.205031
   4.87628, -0.0992469,    0.20103
   4.73361,  0.0210563,    0.20571
   4.74351,  -0.137865,     0.1928
   4.78926, -0.0242356,          1
   5.09476,  0.0873763,   0.193583
   5.29234, -0.0400463,   0.205623
   5.26162, -0.0561948,   0.202159
   5.11805,  0.0412215,   0.206633
   5.13507,  -0.106675,   0.192003
   5.18167, -0.0146443,          1
   5.49739,  0.0721221,   0.192735
   5.70579, -0.0425636,   0.205525
   5.64593, -0.0561041,   0.203497
   5.51649,  0.0102628,   0.207766
   5.52714,  -0.112046,   0.190477
   5.58008, -0.0254744,          1
   5.88443,  0.0713586,   0.191166
   6.12244, -0.0440036,   0.204402
    6.0509,  -0.031324,   0.205174
   5.91366, 0.00421333,   0.209028
   5.93331, -0.0989675,   0.190231
   5.98264, -0.0197259,          1
    6.31137,   0.0899461,    0.191111
    6.55637,  -0.0646104,    0.198648
    6.44644,  -0.0640204,    0.207333
    6.30915, -0.00691048,    0.210913
    6.32436,  -0.0476574,    0.191995
    6.39007,  -0.0195261,           1
     6.71209,    0.0994289,     0.190338
     6.95385,   -0.0377483,      0.19471
     6.82705,   -0.0546387,     0.209578
     6.71297, -5.4164e-005,     0.212733
     6.70661,   -0.0632669,     0.192642
     6.78239,   -0.0120753,            1
   7.09631,  0.0995391,   0.189979
   7.36799, -0.0783815,    0.18715
   7.22463, -0.0656648,   0.213436
   7.08907,  0.0265053,   0.215084
   7.09251,  -0.054954,   0.194351
   7.17225, -0.0147535,          1
   7.47526,   0.064918,   0.189613
    7.7669, -0.0374107,   0.182499
   7.63408, -0.0857313,   0.216445
   7.46854, 0.00779102,   0.215641
   7.48556,  -0.034285,   0.195802
   7.56343, -0.0181072,          1
   7.85143,  0.0578904,   0.187062
   8.17055, -0.0140671,   0.178152
   8.01857, -0.0997665,   0.219381
   7.88521,  0.0115668,    0.21779
   7.89136, -0.0449262,   0.197616
    7.9602, -0.0199228,          1
     8.26178,    0.0775482,     0.184683
     8.55299, -0.000889693,     0.176619
     8.42028,    -0.133264,     0.219873
     8.32966,    0.0181067,     0.221604
     8.26311,   -0.0403863,     0.197221
     8.36337,   -0.0190889,            1
   8.66322,  0.0763521,   0.183305
   8.97925,  0.0131414,   0.171475
   8.82167,  -0.113308,    0.22292
   8.70767,  0.0330851,   0.225627
   8.65197, -0.0250013,   0.196673
   8.76055, -0.0064616,          1
   9.09215,   0.087655,   0.184267
   9.37649,  0.0128914,   0.167217
   9.22344,  -0.121364,    0.22566
   9.13383,  0.0188011,   0.230823
   9.02986, -0.0442604,   0.192034
   9.16698, -0.0132392,          1
    9.47281,    0.108482,    0.184831
    9.78146,   0.0210529,    0.164962
    9.63466,   -0.139591,    0.230381
    9.54146,   0.0014543,    0.240607
    9.38289, -0.00411752,    0.179218
    9.56142, -0.00902337,           1
   9.87178,  0.0751312,   0.189245
   10.2096,  0.0771786,   0.152832
   10.0321,  -0.126583,   0.238216
   9.97747, -0.0194522,   0.252425
   9.78075, -0.0168564,   0.167282
   9.97304, -0.0118706,          1
   10.3224,  0.0602843,   0.195936
   10.5829,  0.0806065,   0.146773
   10.4624,  -0.136121,   0.241642
   10.3715,  -0.040474,   0.262492
   10.1756, -0.0129702,   0.153158
   10.3849, -0.0218605,          1
    10.711,  0.0655992,   0.201236
   10.9716,  0.0487839,   0.144376
   10.8492,  -0.160288,   0.240354
   10.7858, -0.0288637,     0.2716
   10.5853,  0.0106307,   0.142434
   10.7842, -0.0246069,          1
   11.0932,  0.0848104,   0.203578
   11.3687,  0.0403702,   0.142034
   11.2475,  -0.167967,   0.236173
   11.1564, -0.0316234,   0.279439
   11.0265,  0.0551522,   0.138777
   11.1772, -0.0178528,          1
   11.4753,  0.0737369,   0.203509
   11.7338,  0.0388217,   0.142434
   11.6842,  -0.139897,   0.232916
   11.5682, -0.0109147,   0.285541
   11.4308,  0.0361675,   0.135599
   11.5813,  -0.010261,          1
   11.8937,   0.104368,   0.202342
   12.1346,  0.0386207,   0.142383
   12.0747,  -0.138156,   0.230238
   11.9955,  0.0293624,   0.290968
   11.8438,  0.0130531,   0.134069
   11.9926, 0.00510165,          1
  12.3025,  0.111342,  0.203985
  12.5593, 0.0363524,  0.141878
   12.476, -0.159011,  0.226551
  12.3795, 0.0679323,   0.30007
   12.202, 0.0367357,  0.127516
  12.3885, 0.0169145,         1
  12.7099, 0.0935798,  0.207031
  12.9571, 0.0400675,  0.141102
  12.8857, -0.138732,  0.225127
  12.7737,  0.080995,  0.308107
  12.5904, 0.0325057,  0.118633
  12.7898, 0.0226065,         1
    13.0928,   0.0781411,    0.212064
    13.3729,   0.0111567,     0.14032
    13.2865,   -0.144585,    0.224947
    13.1477,    0.120843,    0.315741
    12.9686, -0.00506274,    0.106928
    13.1798,   0.0232261,           1
   13.4989,   0.104869,   0.214268
   13.7907, -0.0265245,   0.135388
   13.6828,  -0.134002,   0.225417
   13.5784,  0.0980909,   0.324635
   13.3903, 0.00695545,   0.100292
   13.5948,   0.021214,          1
   13.8774,  0.0955412,    0.21579
    14.202, -0.0280037,   0.128761
    14.097, -0.0944956,   0.229839
    13.959,   0.111903,   0.333238
    13.781,  0.0270139,  0.0923716
    13.988,  0.0350779,          1
   14.2268,   0.113541,   0.205269
   14.5848, -0.0268035,   0.126361
    14.483,   -0.08592,   0.237253
   14.3775,  0.0927994,   0.346068
   14.1781,  0.0257244,  0.0850488
   14.3808,  0.0338375,          1
   14.5875,   0.114391,   0.183775
   14.9829, -0.0341111,   0.126241
   14.8947, -0.0710021,   0.249205
   14.7501,   0.068116,   0.366158
   14.5536,  0.0299617,  0.0746212
    14.771,  0.0261989,          1
   14.9663,   0.123525,   0.154726
   15.3845, -0.0114567,   0.127962
   15.2941, -0.0912648,   0.263856
   15.1666,   0.104116,   0.390654
   14.9367,  0.0240418,   0.062802
   15.1827,  0.0357492,          1
    15.3928,   0.0844917,    0.143223
    15.7947, -0.00297088,    0.124954
    15.6932,   -0.069739,    0.274343
    15.5686,   0.0906415,    0.408198
    15.3251,    0.026056,   0.0492826
    15.5939,   0.0308812,           1
